id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm833134,World's Greatest Dogs,MOVIE,2015,,43,[],[],,,,,0.885,
tm891332,Incredible! The Story of Dr. Pol,MOVIE,2015,PG,44,['documentation'],['US'],,,,,2.74,6
tm937148,The Incredible Dr. Pol Blue Ribbon Kids,MOVIE,2016,PG,44,['documentation'],['US'],,,,,0.6,
tm921369,Big Cat Games,MOVIE,2015,,44,"['documentation', 'family']",['GB'],,,,,1.513,
ts237993,The Book of Once Upon a Time,SHOW,2015,TV-G,4,[],['US'],4,,,,0.606,
tm120596,The Greatest Showman,MOVIE,2017,PG,105,['drama'],['US'],,tt1485796,7.5,271833,32.387,7.9
ts84270,Bluey,SHOW,2018,TV-Y,7,"['animation', 'family']",['AU'],3,tt7678620,9.7,6626,32.21,7
ts43178,Marvel's The Punisher,SHOW,2017,TV-MA,53,"['crime', 'action', 'scifi', 'drama', 'thriller']",['US'],2,tt5675620,8.5,220204,83.077,8.2
ts52967,Marvel's Inhumans,SHOW,2017,TV-PG,42,"['scifi', 'action']",['US'],1,tt4154858,4.9,25439,63.31,6.3
tm407114,Free Solo,MOVIE,2018,PG-13,100,"['action', 'documentation', 'sport']",['US'],,tt7775622,8.1,65217,13.401,7.9
tm244151,Isle of Dogs,MOVIE,2018,PG-13,101,"['comedy', 'drama', 'scifi', 'fantasy', 'animation', 'european']","['DE', 'US']",,tt5104604,7.8,162994,23.692,7.9
tm387,Pirates of the Caribbean: Dead Men Tell No Tales,MOVIE,2017,PG-13,129,"['fantasy', 'action']",['US'],,tt1790809,6.5,296724,363.54,6.6
tm12119,Thor: Ragnarok,MOVIE,2017,PG-13,131,"['fantasy', 'action', 'comedy', 'scifi']",['US'],,tt3501632,7.9,697184,189.405,7.6
ts20007,Marvel's Iron Fist,SHOW,2017,TV-MA,54,"['scifi', 'action', 'crime', 'fantasy']",['US'],2,tt3322310,6.5,126083,19.843,6.6
ts37118,Marvel's The Defenders,SHOW,2017,TV-MA,50,"['scifi', 'action', 'crime', 'animation', 'comedy', 'fantasy']",['US'],1,tt4230076,7.3,31,37.642,7.2
tm220546,Coco,MOVIE,2017,PG,109,"['animation', 'fantasy', 'comedy', 'drama', 'family', 'music', 'european']","['MX', 'US']",,tt2380307,8.4,476499,201.205,8.2
ts43192,Marvel's Runaways,SHOW,2017,TV-14,28,"['scifi', 'action', 'drama', 'documentation']",['US'],3,tt1236246,6.9,25446,38.759,7.6
tm591,Avengers: Infinity War,MOVIE,2018,PG-13,150,"['scifi', 'action', 'fantasy']",['US'],,tt4154756,8.4,1012203,440.938,8.3
tm215172,Solo: A Star Wars Story,MOVIE,2018,PG-13,135,"['scifi', 'action', 'fantasy']",['US'],,tt3778644,6.9,325266,44.143,6.6
tm418,Black Panther,MOVIE,2018,PG-13,134,"['scifi', 'action']",['US'],,tt1825683,7.3,707778,106.502,7.4
tm386,Guardians of the Galaxy Vol. 2,MOVIE,2017,PG-13,136,"['scifi', 'comedy', 'action']",['US'],,tt3896198,7.6,649516,95.587,7.6
tm227990,Ant-Man and the Wasp,MOVIE,2018,PG-13,119,"['scifi', 'action', 'comedy']",['US'],,tt5095030,7,378592,61.982,7
tm399,Incredibles 2,MOVIE,2018,PG,118,"['action', 'animation', 'scifi', 'comedy', 'family']",['US'],,tt3606756,7.6,285154,119.235,7.5
tm349784,Christopher Robin,MOVIE,2018,PG,104,"['fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],,tt4575576,7.2,76014,19.664,7.3
ts58190,Once,SHOW,2017,,23,"['comedy', 'sport', 'family']",['AR'],3,tt6922826,7.9,362,240.943,8.7
tm230984,Ferdinand,MOVIE,2017,PG,115,"['comedy', 'drama', 'family', 'fantasy', 'animation']","['ES', 'US']",,tt3411444,6.7,55723,66.464,7.2
ts77420,One Strange Rock,SHOW,2018,TV-G,47,['documentation'],['US'],2,tt7651892,8.7,7705,13.941,7.9
ts57299,grown-ish,SHOW,2018,TV-14,20,"['comedy', 'drama']",['US'],4,tt7018644,6.4,5268,17.678,8.5
tm240623,Mary Poppins Returns,MOVIE,2018,PG,131,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt5028496,6.7,85576,32.514,6.5
tm8,Star Wars: The Last Jedi,MOVIE,2017,PG-13,152,"['scifi', 'action', 'fantasy']",['US'],,tt2527336,6.9,611383,58.198,6.9
tm195553,Beauty and the Beast,MOVIE,2017,PG,129,"['fantasy', 'family', 'romance']",['US'],,tt2771200,7.1,300873,70.955,7
ts58266,Marvel's Spider-Man,SHOW,2017,TV-G,24,"['scifi', 'animation', 'action', 'family']",['US'],3,tt6135682,6.1,2479,52.747,7.6
ts80686,Star Wars Resistance,SHOW,2018,TV-Y7,23,"['scifi', 'animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",['US'],2,tt8338174,5.1,5476,24.432,6.6
ts79038,Muppet Babies,SHOW,2018,TV-Y,22,"['comedy', 'animation', 'scifi', 'fantasy', 'family']",['US'],3,tt6337766,6.6,595,21.243,6.8
tm240627,Ralph Breaks the Internet,MOVIE,2018,PG,113,"['comedy', 'thriller', 'drama', 'animation', 'family', 'fantasy', 'scifi']",['US'],,tt5848272,7,151237,102.81,7.2
tm266646,A Wrinkle in Time,MOVIE,2018,PG,109,"['fantasy', 'scifi', 'family']",['US'],,tt1620680,4.2,44227,24.337,5.1
ts57862,DuckTales,SHOW,2017,TV-Y7,24,"['animation', 'family', 'fantasy', 'action', 'scifi', 'comedy']",['US'],3,tt5531466,8.2,9374,38.077,7.9
ts57491,Raven's Home,SHOW,2017,TV-G,24,"['comedy', 'family']",['US'],5,tt6311972,7.1,3099,31.463,8.1
ts56719,Star Wars: Forces of Destiny,SHOW,2017,TV-Y7,4,"['scifi', 'action', 'family', 'animation', 'drama']",['US'],2,tt6779076,5.2,2023,10.599,5.5
ts57584,Puppy Dog Pals,SHOW,2017,TV-Y,20,"['animation', 'comedy', 'drama', 'family']",['US'],5,tt6688750,6.8,1052,17.966,7.7
tm327916,Newsies,MOVIE,2017,PG,134,"['drama', 'music']",['US'],,tt6346162,8.4,2878,9.409,8.3
ts82155,Big City Greens,SHOW,2018,TV-Y7,18,"['comedy', 'family', 'animation']",['US'],3,tt7165904,7.3,2040,47.741,8.2
tm227992,Cars 3,MOVIE,2017,G,102,"['comedy', 'family', 'animation', 'action', 'sport', 'fantasy', 'drama']",['US'],,tt3606752,6.7,93446,134.985,6.8
ts8698,Drain the Oceans,SHOW,2018,TV-PG,46,"['documentation', 'history']",['US'],4,tt8676618,7.5,506,17.789,7.8
ts52900,Big Hero 6 The Series,SHOW,2017,TV-Y7,23,"['action', 'comedy', 'animation', 'scifi', 'family']",['US'],3,tt5515212,7.4,31,51.991,8.1
ts75597,Marvel's Ant-Man,SHOW,2017,,1,"['action', 'comedy', 'family', 'scifi', 'animation']",['US'],1,tt7249258,6.6,426,7.521,7.5
tm348282,Jane,MOVIE,2017,PG,90,['documentation'],['US'],,tt7207238,7.8,5041,9.203,7.6
tm428953,Life-Size 2,MOVIE,2018,,81,"['fantasy', 'comedy']",['US'],,tt3920782,4.6,965,10.369,6
tm266693,Diary of a Wimpy Kid: The Long Haul,MOVIE,2017,PG,91,"['family', 'comedy', 'animation']",['US'],,tt6003368,4.3,8792,17.216,5.3
ts88128,Secrets of the Zoo,SHOW,2018,TV-PG,43,"['reality', 'documentation']",['US'],5,tt19868152,8.3,237,3.958,8.9
ts55088,Rapunzel's Tangled Adventure,SHOW,2017,TV-G,25,"['animation', 'family', 'action', 'drama', 'fantasy', 'comedy']",['US'],3,tt4902964,7.6,2667,24.415,7.5
ts81647,Fancy Nancy,SHOW,2018,TV-Y,20,"['comedy', 'family', 'animation']",['US'],3,tt2229129,5.5,389,13.595,7.3
ts55686,Andi Mack,SHOW,2017,TV-G,25,"['drama', 'comedy', 'family']",['US'],3,tt5195114,7.3,2230,26.125,8.2
tm406868,Bao,MOVIE,2018,G,8,['fantasy'],"['US', 'CA']",,,,,14.975,7.6
tm327380,The Nutcracker and the Four Realms,MOVIE,2018,PG,99,"['fantasy', 'family']",['US'],,tt5523010,5.5,32865,27.68,6.1
tm422015,Ghost of the Mountains,MOVIE,2017,G,78,['documentation'],['US'],,tt7332500,7,278,2.44,7.3
tm361029,Titanic: 20 Years Later with James Cameron,MOVIE,2017,PG,47,['documentation'],['US'],,tt7620568,7.1,685,5.225,6.5
tm419118,Expedition China,MOVIE,2017,G,78,['documentation'],['US'],,tt8064392,6.7,153,2.664,8
tm363498,Science Fair,MOVIE,2018,PG,90,"['documentation', 'action', 'scifi']",['US'],,tt7153434,7.6,584,3.793,7.2
ts81977,Legend of the Three Caballeros,SHOW,2018,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],1,tt8611524,7.8,395,4.044,10
tm356966,Z-O-M-B-I-E-S,MOVIE,2018,G,94,"['fantasy', 'family', 'romance']",['US'],,tt6878820,6.2,4941,34.006,7.5
ts124200,Marvel Future Avengers,SHOW,2017,TV-Y7,23,"['animation', 'action', 'scifi']",['JP'],2,tt6591446,5.6,220,1.4,6.8
ts75991,Vampirina,SHOW,2017,TV-Y,21,"['comedy', 'family', 'fantasy', 'animation']",['US'],3,tt7010622,6.4,834,13.901,6.8
ts57135,Year Million,SHOW,2017,TV-14,47,"['scifi', 'documentation', 'drama']",['US'],1,tt6945708,7.4,583,3.368,8.1
ts55504,Origins: The Journey of Humankind,SHOW,2017,TV-14,29,"['documentation', 'drama', 'action', 'history', 'scifi', 'comedy', 'romance', 'horror']",['US'],3,tt8201662,6.5,14,2.14,7.8
tm373625,Freaky Friday,MOVIE,2018,G,90,"['comedy', 'fantasy']",['US'],,tt7631348,3.8,1390,18.135,5.6
ts226753,Star Wars Blips,SHOW,2017,,1,"['comedy', 'animation']",[],1,tt11281500,6.1,162,1.767,5.8
ts55983,Marvel's Rocket & Groot,SHOW,2017,,2,"['scifi', 'animation', 'comedy', 'family']",['US'],1,tt6603254,6.7,353,6.181,8.2
tm313323,Step,MOVIE,2017,PG,83,"['documentation', 'drama']",['US'],,tt8979210,7,912,4.683,7.7
tm307646,Team Thor: Part 2,MOVIE,2017,PG,5,['fantasy'],['US'],,,,,12.593,7.1
ts81805,Tut's Treasures: Hidden Secrets,SHOW,2018,TV-PG,52,['documentation'],['US'],1,,,,1.96,7.5
ts56028,Mickey and the Roadster Racers,SHOW,2017,TV-Y,20,"['action', 'reality', 'comedy', 'family', 'sport', 'animation']",['US'],3,tt6264782,6,587,28.587,6.6
tm310197,Descendants 2,MOVIE,2017,G,111,"['fantasy', 'action', 'family', 'romance']",['US'],,tt5117876,7.5,339,45.656,7.4
ts84579,Marvel Rising: Initation,SHOW,2018,,4,"['action', 'animation', 'comedy', 'drama', 'family']",['US'],2,tt9073722,5.6,518,14.231,7.9
tm324105,Olaf's Frozen Adventure,MOVIE,2017,G,22,"['fantasy', 'comedy']",['US'],,,,,40.74,6.4
tm351023,Breaking2,MOVIE,2017,PG,55,"['documentation', 'reality']",['US'],,tt7816784,7.3,387,1.716,7.9
ts237940,Avengers: Secret Wars (Shorts),SHOW,2017,,4,[],[],1,,,,0.603,
ts82077,Wild Chile: Un viaje salvaje,SHOW,2017,TV-PG,49,['documentation'],['CL'],1,tt11652174,7.5,64,0.6,
tm373448,Team Darryl,MOVIE,2018,PG,6,['comedy'],['US'],,,,,6.474,6.4
ts83336,Japan: Between Earth & Sky,SHOW,2018,TV-PG,44,['documentation'],['FR'],1,tt11710062,7.5,124,1.466,8
tm430584,Marvel Rising: Secret Warriors,MOVIE,2018,,80,"['animation', 'action', 'scifi', 'fantasy', 'comedy']",['US'],,tt7728344,5.3,1263,13.129,7
tm444951,MARS: Inside SpaceX,MOVIE,2018,PG,46,['documentation'],['US'],,tt9269852,7.4,818,4.676,7.7
tm308160,Gender Revolution: A Journey with Katie Couric,MOVIE,2017,PG,90,['documentation'],['US'],,tt6844312,5.8,366,4.169,6.5
tm425336,Drain Alcatraz,MOVIE,2017,,45,['documentation'],['US'],,tt7823038,6,190,3.419,6.4
ts96393,Marvel Super Hero Adventures,SHOW,2017,TV-Y,4,"['action', 'family', 'animation']",['US'],4,tt7726152,5.7,136,2.708,7.5
ts251053,Animal Showdown,SHOW,2018,TV-G,4,"['documentation', 'family']",['US'],1,,,,0.6,
tm435514,Under the Sea: A Descendants Story,MOVIE,2018,,10,['fantasy'],['US'],,tt8884364,5.3,370,21.779,7.7
tm305230,Tangled: Before Ever After,MOVIE,2017,G,55,"['comedy', 'fantasy', 'action', 'family', 'animation']",['US'],,tt6874966,6.6,2597,25.412,6.8
tm406066,Howard,MOVIE,2018,,93,"['documentation', 'music']",['US'],,tt7682430,7.6,1091,5.711,6.9
tm320517,Atlantis Rising,MOVIE,2017,,93,"['thriller', 'documentation', 'action']",['CA'],,tt6467274,6.5,515,5.288,5.9
ts68223,Paradise Islands,SHOW,2017,TV-PG,44,"['drama', 'family', 'action', 'comedy']",['GB'],1,tt0075558,4.4,10,0.889,5
tm286174,Lou,MOVIE,2017,G,7,"['fantasy', 'animation']",['US'],,,,,6.881,7.6
tm1064162,Stuntman,MOVIE,2018,PG-13,87,['documentation'],['US'],,tt6539830,6.7,354,1.786,6.5
tm411403,Into the Okavango,MOVIE,2018,PG,94,['documentation'],['US'],,tt7573844,7.6,425,10.362,7.2
ts85083,LEGO Star Wars: All-Stars,SHOW,2018,TV-Y7,16,"['animation', 'action', 'comedy', 'scifi']",['US'],1,tt9297164,6.5,303,5.739,7.3
ts85902,Disney Junior Music Nursery Rhymes,SHOW,2017,TV-Y,2,"['animation', 'family', 'music']",['US'],2,tt9277788,6.4,22,1.273,10
ts254161,Scuba Sam's World,SHOW,2018,,2,[],['US'],1,tt13399116,,,0.6,
ts81382,Coop & Cami Ask The World,SHOW,2018,TV-G,23,"['family', 'comedy']",['US'],2,tt8381724,5.6,504,23.515,8.5
ts92367,Rocky Mountain Animal Rescue,SHOW,2018,,38,['documentation'],['US'],1,tt9395780,8.4,29,0.972,
tm417805,Secrets Of Christ's Tomb,MOVIE,2017,,46,"['documentation', 'history']",[],,tt7848136,6.3,153,1.86,8.3
tm448006,Mission to the Sun,MOVIE,2018,PG,44,['documentation'],['US'],,tt9165688,6.6,181,2.951,6.6
ts56986,Disney's Fairy Tale Weddings,SHOW,2017,TV-PG,39,"['documentation', 'reality']",['US'],2,tt6974848,6.5,168,1.875,6
tm1018769,Disney Illuminations Firework Show Disneyland Paris,MOVIE,2017,,19,['music'],['FR'],,,,,1.268,
tm462384,Drain The Sunken Pirate City,MOVIE,2017,,47,"['history', 'documentation']",['GB'],,tt7964284,6.3,106,0.914,6
tm476866,Paris to Pittsburgh,MOVIE,2018,,77,['documentation'],['US'],,tt9236264,6.5,141,4.482,6.4
tm420056,700 Sharks,MOVIE,2018,,92,['documentation'],['FR'],,tt10902050,6.9,101,2.752,6.8
tm975587,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,MOVIE,2017,PG,22,['horror'],[],,,,,3.315,7.3
tm432143,Auntie Edna,MOVIE,2018,,5,['scifi'],['US'],,,,,11.976,7.1
ts57455,Billy Dilley’s Super-Duper Subterranean Summer,SHOW,2017,TV-Y7,22,"['comedy', 'fantasy', 'scifi', 'animation', 'family']",['US'],1,tt6412478,3.1,488,1.636,7
ts81034,Alaska's Grizzly Gauntlet,SHOW,2018,TV-PG,44,['documentation'],['US'],1,tt8415880,6.3,47,0.858,
ts254582,Best Job Ever,SHOW,2018,TV-G,2,['documentation'],['US'],1,,,,0.604,
tm285590,Sea of Hope: America's Underwater Treasures,MOVIE,2017,,47,['documentation'],['US'],,tt7829926,7.8,44,3.575,6.4
tm431848,Giants of the Deep Blue,MOVIE,2017,PG,47,['documentation'],[],,,,,2.681,6.7
tm833132,Planet of the Birds,MOVIE,2018,,44,['documentation'],['US'],,,,,1.641,5.5
ts237134,Love & Vets,SHOW,2017,TV-PG,44,['documentation'],['US'],1,,,,0.6,
ts286381,Tangled: Short Cuts,SHOW,2017,,2,"['animation', 'comedy', 'family', 'fantasy']",['US'],1,tt12695540,7.4,14,,
ts254331,"Weirdest, Bestest, Truest",SHOW,2018,TV-G,2,[],['US'],1,,,,0.857,
ts251368,Destination World,SHOW,2018,,2,['documentation'],['US'],1,tt14630178,,,0.6,
ts109332,Howie Mandel's Animals Doing Things,SHOW,2018,TV-14,30,['comedy'],['US'],2,tt8598154,3.6,64,,
tm833136,The Flood,MOVIE,2018,PG,88,['documentation'],['US'],,tt9154632,7.6,173,3.246,6
ts213957,Mexico Untamed,SHOW,2018,,44,['documentation'],['NZ'],1,tt10389464,7.3,22,0.893,
ts80441,Awesome Animals,SHOW,2017,,25,[],['US'],1,tt12204682,,,1.72,
tm505107,Man Among Cheetahs,MOVIE,2017,PG,44,['documentation'],['US'],,tt7974952,6.8,61,2.586,7
ts254154,Sam's Zookeeper Challenge,SHOW,2018,,3,[],['US'],1,tt13325238,,,0.6,
ts251352,Fearless Adventures with Jack Randall,SHOW,2018,,4,[],['US'],1,,,,0.6,
tm363833,Decorating Disney: Holiday Magic,MOVIE,2017,PG,58,"['documentation', 'music', 'reality']",['US'],,tt7775248,6.7,125,3.158,7.6
tm987733,Big Sharks Rule,MOVIE,2018,PG,44,['documentation'],['US'],,,,,1.217,
tm983642,Wild Uganda,MOVIE,2018,PG,45,['documentation'],[],,,,,0.93,
tm362746,Disney’s Fairy Tale Weddings: Holiday Magic,MOVIE,2017,PG,58,"['drama', 'documentation']",['US'],,,,,0.6,
ts80440,What Sam Sees,SHOW,2018,TV-G,6,[],['US'],1,tt13326050,,,3.225,
tm939308,Oil Spill of The Century,MOVIE,2018,PG-13,44,['documentation'],['FR'],,,,,0.943,6.3
tm833135,Tree Climbing Lions,MOVIE,2018,PG,44,['documentation'],['US'],,,,,1.889,7
tm326895,Earth Live,MOVIE,2017,PG,120,['documentation'],['US'],,tt7008868,5.2,65,2.048,4.3
ts84392,The Mandalorian,SHOW,2019,TV-14,40,"['scifi', 'action', 'fantasy']",['US'],3,tt8111088,8.7,425001,166.305,8.5
ts113447,The Owl House,SHOW,2020,,24,"['thriller', 'action', 'comedy', 'family', 'animation', 'fantasy', 'scifi', 'horror', 'drama']",['US'],3,tt8050756,8.1,9022,107.232,8.8
tm439596,Hamilton,MOVIE,2020,PG-13,160,"['drama', 'history', 'music']",['US'],,tt8503618,8.4,83182,16.389,8.4
ts86872,Amphibia,SHOW,2019,TV-Y7,19,"['scifi', 'thriller', 'animation', 'action', 'family', 'comedy', 'drama', 'fantasy']",['US'],3,tt8050740,8.1,4675,83.485,8.1
tm1855,Avengers: Endgame,MOVIE,2019,PG-13,181,"['scifi', 'fantasy', 'action', 'drama']",['US'],,tt4154796,8.4,1016115,231.492,8.3
tm244126,Dark Phoenix,MOVIE,2019,PG-13,113,"['action', 'scifi']",['US'],,tt6565702,5.7,176987,66.829,6
tm375501,Soul,MOVIE,2020,PG,102,"['fantasy', 'family', 'music', 'scifi', 'animation', 'comedy', 'drama']",['US'],,tt2948372,8,308797,191.733,8.2
tm9,Star Wars: The Rise of Skywalker,MOVIE,2019,PG-13,142,"['scifi', 'drama', 'fantasy', 'action', 'european']",['US'],,tt2527338,6.5,429294,55.43,6.4
tm570,Captain Marvel,MOVIE,2019,PG-13,124,"['scifi', 'action']",['US'],,tt4154664,6.8,521093,103.33,6.9
ts301932,Cosmos: Possible Worlds,SHOW,2020,TV-PG,43,"['documentation', 'drama', 'thriller', 'scifi']",['US'],1,tt11170862,9.1,5944,1.96,10
ts287331,Gordon Ramsay: Uncharted,SHOW,2019,TV-14,45,"['documentation', 'reality']",['US'],3,tt9165706,7.7,1306,9.77,8
tm309655,The Lion King,MOVIE,2019,PG,118,"['drama', 'comedy', 'animation', 'family']",['US'],,tt6105098,6.8,237523,96.613,7.1
tm375500,Onward,MOVIE,2020,PG,103,"['fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],,tt7146812,7.4,141297,53.402,7.8
tm423725,Maleficent: Mistress of Evil,MOVIE,2019,PG,119,"['fantasy', 'family']",['US'],,tt4777008,6.6,99344,106.832,7.3
tm11948,Toy Story 4,MOVIE,2019,G,100,"['fantasy', 'documentation', 'comedy', 'family', 'animation']",['US'],,tt1979376,7.7,233342,122.174,7.6
tm318224,Aladdin,MOVIE,2019,PG,128,"['fantasy', 'action', 'comedy', 'family', 'romance', 'drama']",['US'],,tt6139732,6.9,257251,78.52,7.1
tm319189,The Kid Who Would Be King,MOVIE,2019,PG,120,"['fantasy', 'action', 'family']",['GB'],,tt6811018,6.1,16454,15.742,6.1
tm892844,Long Gone Summer,MOVIE,2020,,120,['documentation'],['US'],,,,,2.965,6.2
tm266656,Mulan,MOVIE,2020,PG-13,115,"['fantasy', 'drama', 'action', 'family']","['US', 'CN']",,tt4566758,5.7,141848,144.238,7
ts287032,The Right Stuff,SHOW,2020,TV-14,44,"['drama', 'history']",['US'],1,tt7423322,6.7,3684,18.538,7.2
tm841282,Togo,MOVIE,2019,PG,113,"['action', 'family', 'european', 'history', 'drama']",['US'],,tt5116302,7.9,47061,46.81,8.2
tm473071,The One and Only Ivan,MOVIE,2020,PG,93,"['comedy', 'drama', 'animation', 'family', 'fantasy']",['US'],,tt3661394,6.5,11920,18.537,7.5
tm207119,Dumbo,MOVIE,2019,PG,112,"['fantasy', 'family']","['GB', 'US']",,tt3861390,6.3,73010,42.612,6.7
tm244184,Frozen II,MOVIE,2019,PG,103,"['comedy', 'fantasy', 'family', 'animation', 'action']",['US'],,tt4520988,6.8,164701,135.433,7.3
ts187275,The World According to Jeff Goldblum,SHOW,2019,TV-PG,26,"['documentation', 'comedy']",['US'],2,tt10196390,7.7,2645,10.185,7.1
tm1115985,Buried Secrets of Cordoba,MOVIE,2019,,44,"['history', 'documentation']","['GB', 'US']",,,,,1.358,
tm319217,Noelle,MOVIE,2020,G,100,"['fantasy', 'comedy', 'romance', 'family']",['US'],,tt6418472,6.3,21008,11.066,6.7
tm350097,Artemis Fowl,MOVIE,2020,PG,94,"['fantasy', 'scifi', 'family']",['US'],,tt3089630,4.2,26966,32.347,5.6
ts89507,Lost Treasures of Egypt,SHOW,2019,TV-PG,44,['documentation'],['GB'],3,,,,7.003,8.3
tm937152,Burrow,MOVIE,2020,G,6,['animation'],['US'],,tt13167288,,,8.689,7.5
tm931709,Clouds,MOVIE,2020,PG-13,121,"['romance', 'drama', 'music']",['US'],,tt6473066,7.5,9479,54.056,8.3
ts87334,High School Musical: The Musical: The Series,SHOW,2019,TV-PG,32,"['drama', 'comedy']",['US'],3,tt8510382,7.1,6449,34.82,8.1
ts109657,Lost Treasures of the Maya,SHOW,2019,TV-14,44,"['documentation', 'history']",['GB'],1,tt10276578,6.5,215,2.295,9
tm1142436,Buried Secrets of Keros,MOVIE,2020,,44,['documentation'],['GR'],,tt19856450,,,0.875,
tm405465,Lady and the Tramp,MOVIE,2019,PG,103,"['romance', 'comedy', 'family', 'drama', 'animation']",['US'],,tt8096832,6.2,21006,39.683,7.3
ts252988,Life Below Zero: Next Generation,SHOW,2020,TV-14,44,['reality'],['US'],4,tt13049144,5.2,214,1.651,10
tm977575,Folklore: The Long Pond Studio Sessions,MOVIE,2020,PG,106,"['documentation', 'music', 'drama']",['US'],,tt13524234,8.3,3380,12.032,8.6
ts214210,Lost Cities with Albert Lin,SHOW,2019,TV-14,42,"['history', 'documentation']","['US', 'GB']",2,tt10366494,7.7,413,4.662,8
ts267890,Disney Gallery / Star Wars: The Mandalorian,SHOW,2020,TV-PG,33,['documentation'],['US'],2,tt12162902,8.4,2806,13.598,7.9
tm945431,Black Beauty,MOVIE,2020,PG,110,"['drama', 'family']","['DE', 'US', 'FR', 'GB', 'ZA']",,tt8484160,6.4,3407,13.864,8.3
ts280148,The Wizard of Paws,SHOW,2020,,22,"['family', 'reality']",['US'],2,tt13897634,9.4,30,1.519,
ts222773,The Imagineering Story,SHOW,2019,TV-PG,63,['documentation'],['US'],1,,,,6.829,8.2
ts225082,"Heartland Docs, DVM",SHOW,2020,TV-PG,44,['reality'],['US'],4,tt11783490,8.8,112,4.447,8
tm857985,Stargirl,MOVIE,2020,PG,104,"['comedy', 'drama', 'fantasy', 'romance']",['US'],,tt8096834,6.2,5079,16.1,7.6
ts188644,Marvel 616,SHOW,2020,TV-14,52,['documentation'],['US'],1,tt10162586,6.4,590,7.266,7.6
ts271549,Life Below Zero: Northern Territories,SHOW,2020,,42,"['action', 'reality']","['US', 'CA']",1,tt16409608,8,12,2.602,9
ts88328,Hostile Planet,SHOW,2019,TV-PG,47,['documentation'],['US'],1,tt8390274,8.2,726,5.401,8
tm916669,Upside-Down Magic,MOVIE,2020,G,96,['fantasy'],"['CA', 'US']",,,,,119.018,7.3
tm374091,Descendants 3,MOVIE,2019,PG,106,"['thriller', 'action', 'drama', 'family', 'reality']",['US'],,tt8022928,6.4,7721,76.331,7.9
ts235499,Critter Fixers: Country Vets,SHOW,2020,TV-14,44,"['family', 'documentation']",['US'],3,tt11929804,8.7,137,0.979,
tm893036,Lost on Everest,MOVIE,2020,PG-13,60,['documentation'],[],,tt12660966,6.7,272,5.057,8
tm923068,The Lego Star Wars Holiday Special,MOVIE,2020,G,44,"['scifi', 'action', 'comedy', 'family', 'animation']","['DK', 'US', 'CA']",,tt12885438,6.4,6720,23.481,6.7
tm845773,Timmy Failure: Mistakes Were Made,MOVIE,2020,PG,99,"['thriller', 'comedy', 'fantasy', 'family', 'drama']",['US'],,tt6820324,6,2859,21.36,6.2
tm974117,Godmothered,MOVIE,2020,PG,113,"['fantasy', 'comedy', 'drama', 'family']",['US'],,tt11681250,6.1,12196,68.745,6.9
ts235731,"Mira, Royal Detective",SHOW,2020,TV-Y,24,[],['US'],3,,,,8,3
ts94742,T.O.T.S.,SHOW,2019,TV-Y,21,"['comedy', 'family', 'music', 'animation']",['PH'],1,tt8304576,6.8,366,20.509,6.5
ts223001,Europe From Above,SHOW,2019,,43,['documentation'],['GB'],3,tt11003514,8,286,4.03,8
tm831100,Z-O-M-B-I-E-S 2,MOVIE,2020,,84,"['romance', 'comedy']",['US'],,tt9766166,5.8,2171,33.356,7.8
tm886783,Jane Goodall: The Hope,MOVIE,2020,,88,"['action', 'documentation']",['US'],,tt12137534,8,162,5.726,9
tm961182,Expedition Everest,MOVIE,2020,PG,42,['documentation'],[],,tt13009970,6.6,123,4.516,6.6
tm974034,Safety,MOVIE,2020,PG,122,"['drama', 'sport']",['US'],,tt10649016,6.8,3809,6.32,7.6
tm827783,Secret Society of Second Born Royals,MOVIE,2020,PG,99,"['action', 'fantasy', 'comedy', 'family']",['US'],,tt10324122,4.9,5198,65.402,6.8
tm863958,Back to the Titanic,MOVIE,2020,PG,45,['documentation'],['US'],,tt12100782,6,286,5.537,7.8
ts249303,Spaced Out,SHOW,2019,,20,['scifi'],['US'],1,tt8884276,,,0.6,
ts223011,Buried Secrets of The Bible With Albert Lin,SHOW,2019,TV-PG,44,"['documentation', 'history']",['US'],1,tt12204636,6.8,188,2.024,10
ts228562,On Pointe,SHOW,2020,TV-PG,45,['documentation'],['US'],1,tt11097576,7.7,349,5.653,8
ts224501,Walt Disney Animation Studios: Short Circuit Experimental Films,SHOW,2020,TV-PG,5,"['animation', 'comedy', 'family']",['US'],2,tt12579042,7.6,480,5.911,8.1
ts105720,Bia,SHOW,2019,TV-G,37,"['drama', 'family', 'music', 'romance', 'action', 'comedy']","['BR', 'AR']",4,tt9168904,6.7,158,48.218,7.9
tm411627,Kim Possible,MOVIE,2019,PG,86,"['action', 'comedy']",['US'],,tt7979492,3.6,3086,17.605,5.5
